UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
7983,Potts,U,Lindsey,female,Research Scientist,Research & Development,05/01/2005,,109438
7984,Moore,Z,Mckenzie,male,Sales Manager,Sales,24/12/2011,,175647
7985,Glass,Y,Stephanie,male,Procurement Specialist,Procurement,03/05/2007,,198349
7986,Valentine,F,John,female,Call Center Supervisor,Customer Service,25/04/2007,,84628
7987,Thompson,U,Ronald,other,Project Coordinator,Operations,23/08/2011,,221247
7988,Edwards,N,Jason,female,Call Center Supervisor,Customer Service,13/07/2009,,237271
7989,Blanchard,Q,Cindy,male,Financial Analyst,Finance,13/05/2009,,69408
7990,Davis,H,Willie,male,HR Manager,Human Resources,15/07/2006,14/02/2011,177987
7991,Swanson,U,Gary,female,Brand Manager,Marketing,11/12/2008,,219724
7992,Williams,R,Leslie,other,Marketing Coordinator,Marketing,26/03/2011,,135627
7993,Mcdaniel,M,Jeffrey,male,Accountant,Finance,11/03/2009,,90470
7994,Caldwell,T,Frank,female,Contract Negotiator,Procurement,10/01/2008,03/12/2011,90277
7995,Rose,N,Javier,female,Buyer,Procurement,25/09/2005,,119510
7996,NA,B,Gabriella,female,Corporate Counsel,Legal,08/07/2011,,235033
7997,Thompson,K,David,other,IT Manager,IT,13/06/2008,,185425
7998,Crosby,S,Mary,male,Sales Representative,Sales,11/03/2006,02/04/2008,55496
7999,Roach,R,Robert,other,QA Manager,Quality Assurance,22/09/2006,,140106
8000,Rogers,X,Alicia,female,Supply Chain Analyst,Logistics,19/12/2007,,87382
8001,Simpson,H,Cynthia,female,Network Engineer,IT,21/04/2008,,115722
8002,Turner,H,David,male,Call Center Supervisor,Customer Service,17/11/2008,,51355
8003,Foster,S,Breanna,male,Compliance Auditor,Quality Assurance,02/12/2010,,106560
8004,Burns,X,Curtis,female,Compliance Officer,Legal,17/03/2005,,183854
8005,Martinez,NA,Michael,male,Paralegal,Legal,26/01/2008,,54179
8006,Gomez,J,Tom,other,Research Scientist,Research & Development,02/01/2006,,234565
8007,Greene,M,Joseph,male,Operations Analyst,Operations,11/11/2010,,73819
8008,Torres,Y,Gerald,female,Buyer,Procurement,12/04/2005,11/10/2011,210738
8009,Eaton,P,Amanda,other,Manufacturing Technician,Production,26/08/2010,04/07/2011,128205
8010,Rodriguez,K,Nicole,female,Brand Manager,Marketing,26/05/2011,,129446
8011,Payne,J,NA,female,Contract Specialist,Legal,23/05/2010,,193064
8012,Adams,R,Alison,male,Compliance Auditor,Quality Assurance,09/07/2007,,103017
8013,NA,U,Isaiah,other,Operations Manager,Operations,07/09/2009,,51712
8014,Vasquez,G,Richard,male,Controller,Finance,22/03/2007,,189809
8015,Odonnell,C,David,male,Sales Representative,Sales,12/10/2006,09/09/2011,152254
8016,Robinson,NA,Frank,other,Accountant,Finance,12/10/2009,08/01/2011,119058
8017,Wilson,A,Bobby,male,Supply Chain Manager,Procurement,21/10/2006,14/01/2010,36111
8018,Walsh,NA,April,female,Contract Negotiator,Procurement,08/10/2010,,154335
8019,Herman,T,Robert,male,Project Coordinator,Operations,14/10/2006,,50985
8020,Velez,K,Jaime,other,Supply Chain Analyst,Logistics,09/08/2007,17/06/2010,138477
8021,Wong,Y,David,male,Support Specialist,Customer Service,15/12/2009,,55667
8022,NA,R,Timothy,other,Paralegal,Legal,18/07/2011,,189503
8023,Martinez,N,NA,female,HR Assistant,Human Resources,18/11/2009,01/04/2010,159783
8024,Clark,L,Diana,male,Manufacturing Technician,Production,28/01/2008,03/03/2010,175775
8025,Weiss,Q,Amy,other,Warehouse Manager,Logistics,08/08/2008,31/08/2009,76194
8026,Perry,G,Michael,other,Operations Manager,Operations,14/03/2005,,163528
8027,May,T,Diana,male,Support Specialist,Customer Service,11/05/2006,,53193
8028,Fletcher,F,Jennifer,male,Recruitment Specialist,Human Resources,24/05/2005,,80570
8029,Garrett,B,Sherry,female,Support Specialist,Customer Service,22/01/2010,,57022
8030,Moore,N,Brent,other,Compliance Officer,Legal,25/11/2005,,146405
8031,Delgado,T,Daniel,female,Marketing Director,Marketing,08/02/2011,,194030
8032,Durham,O,Kathy,other,Network Engineer,IT,03/11/2008,,149692
8033,Willis,P,Steven,male,Operations Analyst,Operations,03/10/2005,08/11/2006,138981
8034,Brown,Z,Victor,male,Research Scientist,Research & Development,04/04/2011,,102377
8035,Young,R,Kerri,female,Marketing Coordinator,Marketing,26/04/2005,24/12/2009,186504
8036,Klein,K,Anthony,male,Marketing Coordinator,Marketing,20/05/2005,,116815
8037,Hester,W,Christy,male,Operations Manager,Operations,01/07/2005,06/07/2010,101707
8038,Watts,G,Casey,female,Marketing Coordinator,Marketing,08/03/2005,24/04/2007,181420
8039,Burns,G,Jennifer,other,Research Scientist,Research & Development,04/06/2010,,92368
8040,Williams,T,Stephen,other,Customer Service Representative,Customer Service,11/06/2011,,177406
8041,Potts,P,Theresa,other,Manufacturing Technician,Production,26/11/2010,,103322
8042,Ramos,NA,Anita,other,Production Manager,Production,11/11/2006,,210780
8043,Peterson,J,Thomas,female,IT Manager,IT,26/03/2011,,248176
8044,Sullivan,X,Kellie,other,Social Media Specialist,Marketing,05/05/2006,,222325
8045,Larson,D,Emily,other,HR Assistant,Human Resources,15/05/2005,,70559
8046,Larson,P,Jade,female,IT Support Specialist,IT,31/12/2007,,181412
8047,Jones,U,James,male,Call Center Supervisor,Customer Service,17/11/2011,,70612
8048,Mitchell,C,Shawn,other,Systems Administrator,IT,12/01/2008,05/10/2011,133822
8049,Jennings,Z,Jonathan,female,Lab Technician,Research & Development,24/04/2008,,130104
8050,Freeman,C,Nicole,female,QA Analyst,Quality Assurance,31/12/2010,06/04/2011,208428
8051,Allison,I,Leslie,other,Warehouse Manager,Logistics,18/06/2006,,196750
8052,King,Y,Lisa,male,Financial Analyst,Finance,13/06/2006,,170892
8053,Gray,NA,Brandon,female,Brand Manager,Marketing,23/07/2007,,161060
8054,Smith,D,Andrew,female,Production Manager,Production,07/03/2005,22/10/2005,45608
8055,Hughes,S,NA,female,Compliance Auditor,Quality Assurance,07/07/2005,,245725
8056,Myers,J,Daniel,male,Director of Operations,Operations,13/01/2010,19/10/2010,122231
8057,Summers,V,Erin,female,Innovation Manager,Research & Development,07/10/2005,,217737
8058,Arellano,M,Steven,other,Customer Experience Manager,Customer Service,06/06/2007,,201975
8059,Carey,NA,Leslie,other,Recruitment Specialist,Human Resources,11/11/2009,,207851
8060,Martinez,NA,Evelyn,male,QA Manager,Quality Assurance,26/08/2008,,209351
8061,Medina,S,Robert,male,Benefits Coordinator,Human Resources,28/06/2007,21/10/2011,121603
8062,Murphy,T,Trevor,male,Compliance Officer,Legal,19/08/2010,,45568
8063,Peters,B,Jason,other,Quality Inspector,Quality Assurance,29/03/2006,,188615
8064,Johnson,L,Nancy,female,Social Media Specialist,Marketing,18/12/2010,,136259
8065,Moore,I,Pamela,male,Compliance Auditor,Quality Assurance,30/11/2007,,176019
8066,Mckenzie,N,Timothy,other,Customer Service Representative,Customer Service,05/03/2005,23/09/2006,38497
8067,Fox,J,Antonio,other,Contract Negotiator,Procurement,31/08/2010,,71132
8068,Hebert,O,Christopher,male,Recruitment Specialist,Human Resources,23/05/2010,,67963
8069,Potter,NA,Angela,female,Procurement Specialist,Procurement,19/11/2008,,91728
8070,NA,D,Candice,male,Warehouse Manager,Logistics,27/09/2008,31/03/2011,244166
8071,Taylor,A,Amanda,female,Manufacturing Technician,Production,22/11/2009,,138224
8072,Gill,NA,Theresa,male,QA Manager,Quality Assurance,13/07/2006,,58323
8073,Fox,L,Jeremy,female,Call Center Supervisor,Customer Service,23/08/2008,,242089
8074,Jenkins,V,Christopher,female,Controller,Finance,30/10/2011,,155739
8075,Keller,H,Joanna,male,Transportation Supervisor,Logistics,26/12/2005,23/06/2007,221897
8076,Robinson,X,Jason,male,Logistics Coordinator,Logistics,12/09/2006,,226977
8077,Hart,NA,NA,other,Lab Technician,Research & Development,07/01/2008,24/03/2010,170485
8078,Wolf,A,Kimberly,other,Brand Manager,Marketing,24/04/2006,24/03/2011,243429
8079,White,U,Ashley,female,Marketing Director,Marketing,15/07/2009,24/10/2010,209650
8080,Avila,X,Lucas,other,Director of Operations,Operations,05/10/2010,,42787
8081,Conner,G,Mary,other,Compliance Officer,Legal,14/07/2005,,230016
8082,Foster,H,Lisa,other,Production Manager,Production,04/05/2009,,243148
8083,Randall,Z,Paul,female,Customer Experience Manager,Customer Service,13/09/2006,,177169
8084,Palmer,H,Lisa,female,Benefits Coordinator,Human Resources,03/03/2011,09/07/2011,114023
8085,Jackson,N,Allen,female,Customer Service Representative,Customer Service,03/03/2011,,71284
8086,Ballard,P,Debra,other,Brand Manager,Marketing,06/10/2008,,38005
8087,Caldwell,E,Anthony,other,Brand Manager,Marketing,26/04/2006,,120096
8088,Beltran,T,Patricia,other,Call Center Supervisor,Customer Service,08/07/2010,27/06/2011,249688
8089,Sullivan,F,Patrick,female,Corporate Counsel,Legal,04/12/2005,,113850
8090,Williams,J,Luke,female,Director of Operations,Operations,22/10/2010,,63335
8091,Mendoza,G,NA,female,Lab Technician,Research & Development,04/01/2007,,135501
8092,Fields,J,Paula,female,IT Support Specialist,IT,28/05/2008,17/07/2010,112598
8093,Smith,NA,Jesse,other,Benefits Coordinator,Human Resources,02/11/2005,,236021
8094,Smith,O,Todd,male,QA Manager,Quality Assurance,12/07/2006,,58878
8095,Chen,D,Phillip,male,Accountant,Finance,27/11/2007,04/04/2009,195069
8096,Harris,M,Erica,female,Manufacturing Technician,Production,31/05/2010,,153130
8097,Reed,D,Candace,other,Sales Representative,Sales,12/05/2008,,60278
8098,Riddle,T,Carol,male,Plant Supervisor,Production,15/12/2005,,187294
8099,Anderson,W,William,other,Supply Chain Manager,Procurement,11/08/2011,26/08/2011,189664
8100,Roth,NA,Robert,other,Innovation Manager,Research & Development,06/10/2011,22/11/2011,103036
8101,Williams,T,Anthony,male,Network Engineer,IT,08/04/2005,08/11/2006,217616
8102,Collins,P,NA,other,Benefits Coordinator,Human Resources,29/03/2010,,199284
8103,Collins,J,Martha,male,Manufacturing Technician,Production,26/12/2008,,204186
8104,Patrick,V,Denise,female,Recruitment Specialist,Human Resources,22/06/2006,,200712
8105,Schmidt,NA,John,other,Production Manager,Production,23/08/2009,,127824
8106,Williams,G,Thomas,other,Logistics Coordinator,Logistics,15/12/2011,,181912
8107,Carson,H,Monica,male,Compliance Auditor,Quality Assurance,01/07/2005,,114930
8108,Morgan,L,Sydney,male,Network Engineer,IT,02/04/2008,,50849
8109,Jones,K,Brian,other,Corporate Counsel,Legal,09/08/2009,,248804
8110,Morris,Z,NA,male,Customer Service Representative,Customer Service,03/02/2011,30/03/2011,111143
8111,Stevenson,NA,Megan,female,Systems Administrator,IT,28/05/2006,,180606
8112,Young,A,Danielle,other,Marketing Coordinator,Marketing,18/03/2007,,149392
8113,Kirk,V,Stacy,female,Quality Inspector,Quality Assurance,11/04/2005,,146334
8114,Parker,R,Brianna,male,Customer Service Representative,Customer Service,30/10/2007,,62566
8115,Rowe,H,Faith,female,Account Executive,Sales,13/12/2005,,128317
8116,Glenn,R,James,male,Quality Control Specialist,Production,20/02/2010,22/04/2010,60654
8117,Obrien,L,Bryan,female,Contract Negotiator,Procurement,10/03/2009,15/08/2009,200790
8118,Reed,NA,NA,male,Network Engineer,IT,27/01/2008,,125263
8119,Williams,L,Curtis,male,Quality Inspector,Quality Assurance,19/04/2011,04/09/2011,139001
8120,Foster,P,Nichole,male,Product Developer,Research & Development,31/10/2010,,150474
8121,Hall,B,Michael,female,QA Analyst,Quality Assurance,16/05/2006,,191505
8122,Strong,Z,Makayla,other,Director of Operations,Operations,28/12/2006,,246418
8123,West,J,Julie,other,Accountant,Finance,22/11/2006,12/07/2007,183098
8124,Taylor,V,NA,other,Research Scientist,Research & Development,13/08/2011,,203927
8125,Taylor,D,Brian,female,Lab Technician,Research & Development,10/09/2008,,199660
8126,Pearson,F,Sarah,male,Logistics Coordinator,Logistics,28/07/2006,,37953
8127,Thompson,S,Natalie,other,Plant Supervisor,Production,25/01/2010,,70074
8128,Phillips,I,Peter,male,Project Coordinator,Operations,11/12/2009,,191617
8129,Odom,E,Kimberly,other,Compliance Auditor,Quality Assurance,20/07/2005,24/03/2007,136628
8130,Anderson,A,Debra,other,Sales Manager,Sales,06/01/2010,,109573
8131,Ball,N,Patricia,other,Production Manager,Production,31/12/2006,,132728
8132,Barnett,E,John,male,Transportation Supervisor,Logistics,01/04/2005,,199829
8133,Glass,P,Andrew,male,Social Media Specialist,Marketing,13/03/2005,,137434
8134,Craig,S,David,female,Benefits Coordinator,Human Resources,26/11/2007,20/06/2010,69235
8135,Olson,H,Alex,male,Contract Specialist,Legal,23/07/2006,,193943
8136,Young,R,Jacqueline,other,Project Coordinator,Operations,09/06/2006,05/09/2009,65765
8137,NA,Q,Harry,male,Logistics Coordinator,Logistics,22/10/2009,31/07/2011,127597
8138,Duncan,Y,Sara,female,Sales Manager,Sales,08/11/2010,,45754
8139,Boone,V,Nathan,female,Sales Representative,Sales,02/04/2005,,58178
8140,Murphy,L,Bridget,female,Network Engineer,IT,09/12/2007,,130640
8141,Osborn,S,Brittany,other,Compliance Officer,Legal,30/01/2009,17/12/2009,244346
8142,Bell,NA,Jonathan,female,Sales Representative,Sales,03/01/2006,30/06/2011,214245
8143,Foster,G,Kimberly,male,Regional Sales Director,Sales,19/02/2006,22/04/2009,76603
8144,Gonzalez,Q,NA,female,Operations Analyst,Operations,13/05/2007,11/10/2010,63734
8145,NA,D,Carly,male,Marketing Director,Marketing,25/05/2011,,174944
8146,Patton,R,Olivia,female,Buyer,Procurement,24/06/2008,10/07/2008,183848
8147,Olson,F,NA,other,Network Engineer,IT,01/10/2007,,177316
8148,Obrien,H,Elizabeth,male,Benefits Coordinator,Human Resources,14/05/2011,06/12/2011,242683
8149,Young,C,Melinda,other,Supply Chain Manager,Procurement,01/09/2007,,134111
8150,Bennett,Q,David,other,Supply Chain Analyst,Logistics,08/05/2011,01/06/2011,207867
8151,Zavala,P,Brittany,male,Buyer,Procurement,04/04/2008,,60734
8152,Knapp,NA,Jeffrey,male,QA Analyst,Quality Assurance,03/08/2010,,198038
8153,Perkins,X,Sally,other,Account Executive,Sales,24/04/2009,,210198
8154,Gonzalez,K,Patrick,male,Warehouse Manager,Logistics,07/07/2009,01/03/2011,91678
8155,Conner,N,Brett,female,Operations Analyst,Operations,11/05/2006,,67782
8156,Mcdonald,N,NA,male,Sales Representative,Sales,09/03/2005,,199357
8157,Brown,I,Elizabeth,female,Production Manager,Production,17/03/2005,26/09/2011,182879
8158,Soto,X,Edwin,other,Procurement Specialist,Procurement,24/06/2008,,118420
8159,Webb,K,Christine,female,Brand Manager,Marketing,03/03/2008,24/08/2011,197519
8160,White,R,Michael,other,HR Manager,Human Resources,14/10/2011,,47650
8161,Morton,W,Michael,male,Support Specialist,Customer Service,21/03/2007,,242285
8162,Allen,H,Erica,female,Compliance Auditor,Quality Assurance,04/11/2008,16/08/2009,152833
8163,Williams,P,Charles,male,Marketing Coordinator,Marketing,13/04/2011,08/11/2011,85154
8164,Brown,V,Samuel,other,Financial Analyst,Finance,17/03/2011,,92903
8165,NA,H,Scott,female,Operations Analyst,Operations,10/07/2009,,100052
8166,Rodriguez,NA,Diane,female,Paralegal,Legal,23/04/2009,,184913
8167,NA,K,David,female,Innovation Manager,Research & Development,01/05/2009,,202103
8168,Gallagher,G,Lisa,female,HR Assistant,Human Resources,08/04/2011,23/08/2011,134830
8169,Clark,K,Timothy,other,Warehouse Manager,Logistics,20/05/2011,23/08/2011,110891
8170,Gonzales,O,Erica,female,Compliance Officer,Legal,12/09/2006,,189549
8171,Kirk,D,Amber,female,Controller,Finance,24/07/2008,,74962
8172,Collins,G,Andrea,female,Operations Analyst,Operations,02/03/2009,,110012
8173,Stokes,H,Richard,female,Product Developer,Research & Development,11/01/2011,,39859
8174,NA,R,Robert,other,Support Specialist,Customer Service,07/02/2007,,65286
8175,Preston,L,Jordan,male,Operations Analyst,Operations,17/12/2007,17/10/2008,59967
8176,Ritter,T,Christopher,other,Procurement Specialist,Procurement,14/05/2007,,176525
8177,Stevens,T,Jody,male,Financial Analyst,Finance,02/08/2010,,113037
8178,Boyd,H,James,other,Warehouse Manager,Logistics,17/01/2005,,223981
8179,Mcdonald,Q,David,other,Procurement Specialist,Procurement,06/05/2007,27/04/2011,233698
8180,Bridges,O,Timothy,male,Project Coordinator,Operations,23/04/2008,28/08/2008,238259
8181,Garner,V,Drew,female,HR Manager,Human Resources,02/02/2009,09/12/2010,91025
8182,Rodriguez,H,Matthew,male,Innovation Manager,Research & Development,18/04/2006,,175348
8183,Clark,J,Albert,male,Network Engineer,IT,17/03/2007,,158525
8184,Peters,E,Sean,other,Compliance Officer,Legal,15/01/2006,,224012
8185,Perkins,A,Regina,male,Corporate Counsel,Legal,29/04/2008,,238208
8186,Hodges,X,John,other,IT Manager,IT,07/08/2008,,161197
8187,Smith,U,Zachary,female,Accountant,Finance,17/05/2005,21/04/2010,128244
8188,Harrison,K,Melissa,male,Warehouse Manager,Logistics,19/05/2011,,121336
8189,Torres,K,Brandy,female,Operations Manager,Operations,29/12/2008,,196145
8190,Watkins,G,Jessica,female,Sales Representative,Sales,26/09/2007,,232299
8191,Aguilar,NA,Olivia,male,Compliance Officer,Legal,08/07/2007,,200344
8192,Martin,B,Ryan,other,Transportation Supervisor,Logistics,03/03/2010,,114261
8193,Johnson,A,Jon,female,Financial Analyst,Finance,25/03/2009,27/08/2010,175307
8194,Miller,I,Carla,male,Call Center Supervisor,Customer Service,19/12/2005,,207767
8195,NA,V,Jonathan,male,Project Coordinator,Operations,17/01/2009,,163436
8196,Dickson,M,Kevin,male,Supply Chain Manager,Procurement,08/06/2008,,223855
8197,Newman,S,Alexis,other,Contract Specialist,Legal,20/10/2007,,100952
8198,Banks,Z,Autumn,female,Customer Service Representative,Customer Service,06/02/2005,,243710
8199,Stewart,Y,Richard,female,Quality Inspector,Quality Assurance,05/05/2007,,165615
8200,Thompson,M,Travis,male,Innovation Manager,Research & Development,15/04/2006,,99128
8201,Hall,Q,Lauren,female,Call Center Supervisor,Customer Service,12/08/2011,,180828
8202,Duncan,D,Desiree,male,Lab Technician,Research & Development,09/04/2007,,162363
8203,Bass,W,Laura,other,Compliance Officer,Legal,03/10/2011,,208268
8204,Smith,NA,Daniel,other,Innovation Manager,Research & Development,27/01/2010,,241648
8205,Ramirez,D,Dennis,other,Finance Director,Finance,02/09/2006,,61802
8206,Brandt,S,Mitchell,male,Lab Technician,Research & Development,04/06/2005,,108722
8207,Wiggins,E,Michelle,other,Project Coordinator,Operations,16/02/2007,,40532
8208,Hopkins,R,Jennifer,other,Warehouse Manager,Logistics,28/10/2008,,79350
8209,Rivas,Z,Melanie,male,Procurement Specialist,Procurement,25/09/2007,29/09/2009,106574
8210,Li,G,Gina,male,QA Manager,Quality Assurance,23/06/2007,28/09/2008,43500
8211,Moore,W,Richard,female,IT Manager,IT,12/03/2005,23/06/2008,87871
8212,Johns,X,Natasha,male,Compliance Officer,Legal,04/12/2008,04/12/2008,243108
8213,Robbins,Z,Jasmin,other,Contract Specialist,Legal,21/04/2009,10/07/2011,80233
8214,Kelly,E,Michael,male,Customer Service Representative,Customer Service,12/11/2011,,144548
8215,Saunders,C,Heather,male,Benefits Coordinator,Human Resources,15/08/2006,,242408
8216,Mcpherson,F,Howard,male,Research Scientist,Research & Development,08/10/2008,26/02/2009,203360
8217,Young,H,William,female,Operations Analyst,Operations,22/03/2005,,37527
8218,Hayes,K,Christine,other,Account Executive,Sales,03/02/2010,,189043
8219,NA,X,Whitney,male,Contract Specialist,Legal,25/01/2006,17/12/2007,246397
8220,Riggs,I,Katrina,other,Social Media Specialist,Marketing,13/09/2006,,87322
8221,Bray,NA,John,female,Quality Control Specialist,Production,23/12/2005,,53980
8222,Erickson,S,Anthony,other,Product Developer,Research & Development,25/02/2011,,49801
8223,Villegas,X,Jeffrey,male,Buyer,Procurement,22/01/2005,04/03/2010,210024
8224,Phillips,D,Nicole,female,Benefits Coordinator,Human Resources,14/05/2006,,191652
8225,Stevens,B,Tiffany,other,Operations Analyst,Operations,08/02/2010,,76723
8226,Jones,O,Maureen,female,HR Manager,Human Resources,19/02/2007,,201853
8227,Ellis,NA,Tyler,other,Warehouse Manager,Logistics,26/01/2011,,245828
8228,James,G,Justin,male,QA Analyst,Quality Assurance,07/07/2005,24/12/2010,209445
8229,Carter,H,Michael,other,Manufacturing Technician,Production,25/12/2010,,226237
8230,Evans,G,Lauren,female,Operations Analyst,Operations,16/11/2005,,176411
8231,Green,J,Jeffrey,other,Procurement Specialist,Procurement,26/09/2011,,188105
8232,Nguyen,F,Ashley,male,HR Manager,Human Resources,09/03/2007,25/12/2011,225309
8233,Marshall,L,Amanda,other,Controller,Finance,18/02/2010,,76039
8234,Ali,H,NA,male,Sales Manager,Sales,29/04/2010,,168749
8235,Gonzales,NA,Laura,female,Network Engineer,IT,18/09/2008,,160705
8236,Anderson,D,George,other,Quality Inspector,Quality Assurance,10/04/2011,,92363
8237,Cooper,P,Cynthia,other,Customer Service Representative,Customer Service,26/06/2009,22/08/2011,142800
8238,Gonzalez,NA,Derrick,other,Plant Supervisor,Production,09/11/2011,,71296
8239,Smith,L,Kara,other,Product Developer,Research & Development,28/06/2007,,137671
8240,Nguyen,D,Jade,male,Operations Manager,Operations,11/07/2005,18/04/2008,169606
8241,Odonnell,L,Charles,female,Customer Service Representative,Customer Service,06/08/2011,23/10/2011,190041
8242,Peters,X,Jason,male,Paralegal,Legal,11/04/2008,,145382
8243,Fisher,D,Susan,other,Support Specialist,Customer Service,28/02/2007,,208656
8244,Lee,M,Elizabeth,female,Customer Experience Manager,Customer Service,18/05/2005,27/04/2007,208577
8245,Rosales,I,Todd,other,QA Manager,Quality Assurance,02/02/2005,,165408
8246,Carpenter,G,Lisa,female,Customer Service Representative,Customer Service,28/06/2008,25/07/2011,69946
8247,Estrada,S,Robert,female,Sales Representative,Sales,28/04/2009,04/04/2010,80843
8248,Thompson,O,Cynthia,male,Sales Representative,Sales,30/09/2007,,234448
8249,Johnson,O,Madison,other,Supply Chain Analyst,Logistics,12/04/2008,,234545
8250,Foster,I,Scott,other,Contract Negotiator,Procurement,28/08/2006,,219407
8251,Cole,P,Benjamin,other,Social Media Specialist,Marketing,13/04/2009,,114528
8252,Diaz,L,Jenna,male,Supply Chain Analyst,Logistics,05/02/2011,,198813
8253,NA,Q,Alice,male,Manufacturing Technician,Production,31/07/2010,,233129
8254,Lewis,V,Joseph,female,Compliance Officer,Legal,03/01/2010,09/01/2011,188840
8255,Bishop,Q,Carla,other,IT Manager,IT,02/12/2006,,238953
8256,NA,Y,Joseph,female,Lab Technician,Research & Development,21/05/2005,04/12/2006,68180
8257,Hayes,I,Crystal,female,Marketing Coordinator,Marketing,18/01/2010,,36805
8258,West,NA,Jennifer,male,Systems Administrator,IT,28/07/2007,06/08/2011,60387
8259,Perez,NA,Dylan,other,Paralegal,Legal,26/01/2008,19/09/2008,116089
8260,Hughes,Q,Tony,other,Systems Administrator,IT,20/04/2011,,194574
8261,NA,NA,Shannon,female,Product Developer,Research & Development,15/05/2011,02/10/2011,209739
8262,NA,W,Christopher,male,Sales Representative,Sales,29/11/2005,,193900
8263,Austin,T,Sean,female,Sales Representative,Sales,21/09/2008,17/12/2010,152027
8264,Monroe,V,NA,other,Sales Representative,Sales,26/04/2005,18/02/2006,245922
8265,Owens,M,Brian,female,Research Scientist,Research & Development,23/07/2006,07/12/2009,104844
8266,Pratt,R,Jonathan,male,HR Assistant,Human Resources,13/04/2005,22/05/2011,170920
8267,Long,R,Natalie,other,Network Engineer,IT,21/11/2007,,39427
8268,Hamilton,V,Robert,other,Logistics Coordinator,Logistics,22/06/2010,15/02/2011,116477
8269,Powell,S,Jared,male,Marketing Coordinator,Marketing,20/03/2010,18/06/2010,138969
8270,Ponce,M,Stephanie,other,Corporate Counsel,Legal,24/04/2009,,188043
8271,Brown,L,Aaron,male,Production Manager,Production,27/10/2006,,212524
8272,Mann,A,Pamela,other,Sales Representative,Sales,02/02/2009,,123412
8273,Jefferson,G,Virginia,male,Quality Inspector,Quality Assurance,06/03/2005,07/05/2009,104758
8274,Owen,W,Robert,other,Logistics Coordinator,Logistics,27/07/2006,,183838
8275,Conley,G,Todd,male,Compliance Officer,Legal,19/09/2005,,164059
8276,Dean,G,Karen,other,Project Coordinator,Operations,10/07/2010,,249180
8277,King,K,Veronica,female,QA Analyst,Quality Assurance,27/11/2005,26/08/2010,114369
8278,Castillo,L,Jennifer,male,Compliance Auditor,Quality Assurance,23/04/2008,04/02/2010,91377
8279,Miller,T,Stephanie,other,HR Manager,Human Resources,24/02/2005,,173281
8280,Miller,D,Patrick,male,Operations Manager,Operations,05/01/2010,,80469
8281,Wilson,G,Tyler,male,Quality Inspector,Quality Assurance,06/05/2005,,186900
8282,Roberts,NA,Melissa,other,Production Manager,Production,13/07/2005,,169205
8283,Nash,W,Jamie,female,Production Manager,Production,28/10/2005,,127123
8284,Young,W,Isaac,male,Social Media Specialist,Marketing,25/03/2011,,96252
8285,Wilson,S,Michelle,male,Transportation Supervisor,Logistics,15/08/2010,04/06/2011,183734
8286,Ford,H,Loretta,other,Research Scientist,Research & Development,22/07/2005,,245624
8287,Martinez,Q,Steven,other,HR Manager,Human Resources,28/08/2005,,144601
8288,Cordova,L,Jose,male,Operations Analyst,Operations,21/04/2008,,138196
8289,Marquez,L,Wendy,other,Production Manager,Production,10/07/2005,,150343
8290,Willis,E,Lindsey,other,HR Assistant,Human Resources,26/12/2011,,193404
8291,Hull,S,Shari,female,Controller,Finance,15/10/2007,29/06/2008,225842
8292,Brown,V,Jacob,female,Regional Sales Director,Sales,25/02/2011,15/08/2011,165466
8293,Thomas,L,Mary,other,Marketing Director,Marketing,10/07/2008,,119430
8294,Oliver,H,Mark,other,Director of Operations,Operations,07/07/2006,,224817
8295,Robertson,S,Jeffrey,other,Project Coordinator,Operations,28/08/2006,15/04/2010,193119
8296,Brown,J,Kimberly,male,QA Manager,Quality Assurance,13/06/2006,,215382
8297,Davis,Z,David,other,Plant Supervisor,Production,17/12/2009,26/09/2011,152474
8298,Dudley,E,Samantha,male,Product Developer,Research & Development,23/06/2008,,77527
8299,NA,B,Sherri,other,Warehouse Manager,Logistics,01/10/2007,,177500
8300,Hoover,NA,Robert,male,Compliance Auditor,Quality Assurance,20/06/2006,02/12/2009,222479
8301,Kane,H,Deanna,female,Buyer,Procurement,21/10/2008,17/04/2010,64410
8302,Andersen,R,Nicole,other,Benefits Coordinator,Human Resources,01/08/2011,,199544
8303,Watson,N,James,male,Director of Operations,Operations,26/08/2011,14/11/2011,84491
8304,Smith,B,Sean,other,QA Analyst,Quality Assurance,07/07/2008,,180563
8305,Solomon,C,Carlos,other,Accountant,Finance,19/03/2011,,86133
8306,Taylor,X,David,female,Financial Analyst,Finance,31/01/2011,,159210
8307,Castro,A,Kimberly,male,Manufacturing Technician,Production,24/12/2009,30/05/2010,204427
8308,Barnes,Y,Alan,female,Sales Manager,Sales,04/11/2005,,42434
8309,NA,Q,Michelle,female,Brand Manager,Marketing,29/03/2007,,218550
8310,NA,G,Jeffrey,female,Contract Negotiator,Procurement,30/10/2009,,154093
8311,Griffin,M,Austin,male,HR Assistant,Human Resources,18/12/2009,,179635
8312,Brooks,E,Christopher,male,Sales Manager,Sales,27/08/2006,,188863
8313,Stewart,R,Joshua,other,HR Assistant,Human Resources,13/06/2009,,126818
8314,Davis,T,Anthony,female,Quality Inspector,Quality Assurance,27/05/2006,,207544
8315,Moore,Z,Thomas,female,Warehouse Manager,Logistics,29/01/2007,14/12/2011,246101
